make,model,year,overall_rating,frontal_crash,side_crash,rollover,safety_concern
Ford,Mustang 2 DR RWD,2015,5.0,5,5,5,False
Ford,Focus 5 HB FWD,2017,4.7,5,5,4,False
Ford,Focus 4 DR FWD,2017,4.7,5,5,4,False
Ford,Mustang 2 DR RWD,2017,5.0,5,5,5,False
Ford,Taurus 4 DR AWD,2017,4.7,5,5,4,False
Ford,Taurus 4 DR FWD,2017,4.7,5,5,4,False
Ford,Edge SUV FWD,2017,4.7,5,5,4,False
Ford,Edge SUV AWD,2017,4.7,5,5,4,False
Ford,Explorer 4 DR SUV FWD,2017,4.7,5,5,4,False
Ford,Explorer 4 DR SUV AWD,2017,4.7,5,5,4,False
Ford,Expedition SUV 4x2,2017,4.3,5,5,3,False
Ford,Expedition SUV 4x4,2017,4.7,5,5,4,False
Ford,Expedition EL EXTENDED SUV 4x2,2017,4.3,5,5,3,False
Ford,Expedition EL EXTENDED SUV 4x4,2017,4.7,5,5,4,False
Ford,Transit Connect Wagon FWD,2017,4.3,4,5,4,False
Ford,F-150 Regular Cab PU/RC 4x4,2017,4.7,5,5,4,False
Ford,F-150 Regular Cab PU/RC 4x2,2017,4.7,5,5,4,False
Ford,F-150 Supercab PU/EC 4x2,2017,4.7,5,5,4,False
Ford,F-150 Supercab PU/EC 4x4,2017,4.7,5,5,4,False
Ford,F-150 Crew Cab PU/CC 4x2,2017,4.7,5,5,4,False
Ford,F-150 Crew Cab PU/CC 4x4,2017,4.7,5,5,4,False
Ford,Fusion 4 DR FWD,2017,4.3,4,5,4,False
Ford,Fusion 4 DR AWD,2017,4.3,4,5,4,False
Ford,Fusion Hybrid 4 DR FWD,2017,4.3,4,5,4,False
Ford,Escape SUV FWD,2017,4.7,5,5,4,False
Ford,Escape SUV AWD,2017,4.7,5,5,4,False
Ford,Explorer 4 DR SUV FWD,2016,4.7,5,5,4,False
Ford,Explorer 4 DR SUV AWD,2016,4.7,5,5,4,False
Ford,F-250 Crew Cab PU/CC 4x2,2017,4.7,5,5,4,False
Ford,F-250 Supercab PU/EC 4x2,2017,4.3,4,5,4,False
Ford,Focus RS 5 HB AWD,2017,4.3,4,5,4,False
Ford,F-150 Super Crew PU/CC 4x2,2018,4.7,5,5,4,False
Ford,F-150 Super Crew PU/CC 4x4,2018,4.7,5,5,4,False
Ford,Expedition EL EXTENDED SUV 4x2,2018,4.3,5,5,3,False
Ford,Expedition EL EXTENDED SUV 4x4,2018,4.7,5,5,4,False
Ford,Expedition SUV 4x2,2018,4.3,5,5,3,False
Ford,Expedition SUV 4x4,2018,4.7,5,5,4,False
Ford,Fusion 4 DR AWD,2019,4.3,4,5,4,False
Ford,Mustang GT350R 2 DR RWD,2018,5.0,5,5,5,False
Ford,Fusion 4 DR FWD,2019,4.3,4,5,4,False
Ford,Focus 4 DR FWD,2018,4.7,5,5,4,False
Ford,Focus 5 HB FWD,2018,4.7,5,5,4,False
Ford,Focus RS 5 HB AWD,2018,4.3,4,5,4,False
Ford,Fusion 4 DR FWD,2018,4.3,4,5,4,False
Ford,Fusion 4 DR AWD,2018,4.3,4,5,4,False
Ford,Fusion Hybrid 4 DR FWD,2018,4.3,4,5,4,False
Ford,Mustang 2 DR RWD,2018,5.0,5,5,5,False
Ford,Taurus 4 DR FWD,2018,4.7,5,5,4,False
Ford,Taurus 4 DR AWD,2018,4.7,5,5,4,False
Ford,Edge SUV FWD,2018,4.7,5,5,4,False
Ford,Edge SUV AWD,2018,4.7,5,5,4,False
Ford,Escape SUV FWD,2018,4.7,5,5,4,False
Ford,Escape SUV AWD,2018,4.7,5,5,4,False
Ford,Explorer 4 DR SUV FWD,2018,4.7,5,5,4,False
Ford,Explorer 4 DR SUV AWD,2018,4.7,5,5,4,False
Ford,Transit Connect Wagon FWD,2018,4.3,4,5,4,False
Ford,Expedition EL SUV 4WD,2020,4.7,5,5,4,False
Ford,F-150 Super Crew PU/CC 4WD,2020,4.7,5,5,4,False
Ford,Fusion 4 DR FWD,2020,4.3,4,5,4,False
Ford,Fusion HEV 4 DR FWD,2020,4.3,4,5,4,False
Ford,Mustang 2 DR RWD,2020,5.0,5,5,5,False
Ford,Mustang GT350R 2 DR RWD,2020,5.0,5,5,5,False
Ford,Edge SUV FWD,2020,4.7,5,5,4,False
Ford,Escape SUV FWD,2020,4.7,5,5,4,False
Ford,Escape HEV SUV FWD,2020,4.7,5,5,4,False
Ford,Explorer SUV RWD,2020,4.7,5,5,4,False
Ford,Explorer HEV SUV RWD,2020,4.7,5,5,4,False
Ford,Expedition SUV 2WD,2020,4.3,5,5,3,False
Ford,Expedition EL SUV 2WD,2020,4.3,5,5,3,False
Ford,F-150 Super Crew PU/CC 2WD,2020,4.7,5,5,4,False
Ford,Fusion 4 DR AWD,2020,4.3,4,5,4,False
Ford,Edge SUV AWD,2020,4.7,5,5,4,False
Ford,Escape SUV AWD,2020,4.7,5,5,4,False
Ford,Escape HEV SUV AWD,2020,4.7,5,5,4,False
Ford,Explorer SUV 4WD,2020,4.7,5,5,4,False
Ford,Explorer HEV SUV 4WD,2020,4.7,5,5,4,False
Ford,Expedition SUV 4WD,2020,4.7,5,5,4,False
Ford,Fusion Hybrid 4 DR FWD,2019,4.3,4,5,4,False
Ford,Mustang 2 DR RWD,2019,5.0,5,5,5,False
Ford,Mustang GT350R 2 DR RWD,2019,5.0,5,5,5,False
Ford,Edge SUV AWD,2019,4.7,5,5,4,False
Ford,Edge SUV FWD,2019,4.7,5,5,4,False
Ford,Escape SUV FWD,2019,4.7,5,5,4,False
Ford,Escape SUV AWD,2019,4.7,5,5,4,False
Ford,Expedition SUV 4x4,2019,4.7,5,5,4,False
Ford,Expedition SUV 4x2,2019,4.3,5,5,3,False
Ford,Expedition EL EXTENDED SUV 4x2,2019,4.3,5,5,3,False
Ford,Expedition EL EXTENDED SUV 4x4,2019,4.7,5,5,4,False
Ford,Explorer 4 DR SUV AWD,2019,4.7,5,5,4,False
Ford,Explorer 4 DR SUV FWD,2019,4.7,5,5,4,False
Ford,Taurus 4 DR FWD,2019,4.7,5,5,4,False
Ford,Taurus 4 DR AWD,2019,4.7,5,5,4,False
Ford,F-150 Super Crew PU/CC 4x4,2019,4.7,5,5,4,False
Ford,F-150 Super Crew PU/CC 4x2,2019,4.7,5,5,4,False
Ford,F-250 Supercab PU/EC 4x2,2019,4.3,4,5,4,False
Ford,F-250 Crew Cab PU/CC 4x2,2019,4.7,5,5,4,False
Ford,Edge SUV FWD,2021,4.7,5,5,4,False
Ford,Escape SUV FWD,2021,4.7,5,5,4,False
Ford,Escape HEV SUV FWD,2021,4.7,5,5,4,False
Ford,Expedition SUV 2WD,2021,4.3,5,5,3,False
Ford,Expedition EL SUV 2WD,2021,4.3,5,5,3,False
Ford,Explorer SUV RWD,2021,4.7,5,5,4,False
Ford,F-150 Regular Cab PU/RC 2WD,2021,4.7,5,5,4,False
Ford,F-150 Super Cab PU/EC 2WD,2021,4.7,5,5,4,False
Ford,F-150 Super Crew PU/CC 2WD,2021,4.7,5,5,4,False
Ford,F-250 Crew Cab PU/CC 2WD,2021,4.7,5,5,4,False
Ford,Mustang 2 DR RWD,2021,5.0,5,5,5,False
Ford,Mustang GT500 2 DR RWD,2021,5.0,5,5,5,False
Ford,Edge SUV AWD,2021,4.7,5,5,4,False
Ford,Escape SUV AWD,2021,4.7,5,5,4,False
Ford,Escape HEV SUV AWD,2021,4.7,5,5,4,False
Ford,Bronco Sport SUV 4WD,2021,4.7,5,5,4,False
Ford,Expedition SUV 4WD,2021,4.7,5,5,4,False
Ford,Expedition EL SUV 4WD,2021,4.7,5,5,4,False
Ford,Explorer SUV 4WD,2021,4.7,5,5,4,False
Ford,F-150 Regular Cab PU/RC 4WD,2021,4.7,5,5,4,False
Ford,F-150 Super Cab PU/EC 4WD,2021,4.7,5,5,4,False
Ford,F-150 Super Crew PU/CC 4WD,2021,4.7,5,5,4,False
Ford,Bronco Sport SUV 4WD,2022,4.7,5,5,4,False
Ford,Edge SUV FWD,2022,4.7,5,5,4,False
Ford,Escape SUV FWD,2022,4.7,5,5,4,False
Ford,Escape HEV SUV FWD,2022,4.7,5,5,4,False
Ford,Escape PHEV SUV FWD,2022,4.3,4,5,4,False
Ford,Expedition SUV 2WD,2022,4.3,5,5,3,False
Ford,Expedition EL SUV 2WD,2022,4.3,5,5,3,False
Ford,F-150 Regular Cab PU/RC 2WD,2022,4.7,5,5,4,False
Ford,F-150 Super Cab PU/EC 2WD,2022,4.7,5,5,4,False
Ford,F-150 Super Crew PU/CC 2WD,2022,4.7,5,5,4,False
Ford,F-150 Super Crew HEV PU/CC 2WD,2022,4.7,5,5,4,False
Ford,F-250 Super Cab PU/EC 2WD,2022,4.3,4,5,4,False
Ford,F-250 Crew Cab PU/CC 2WD,2022,4.7,5,5,4,False
Ford,Mustang 2 DR RWD,2022,5.0,5,5,5,False
Ford,Mustang GT 500 2 DR RWD,2022,5.0,5,5,5,False
Ford,Edge SUV AWD,2022,4.7,5,5,4,False
Ford,Escape SUV AWD,2022,4.7,5,5,4,False
Ford,Escape HEV SUV AWD,2022,4.7,5,5,4,False
Ford,Expedition SUV 4WD,2022,4.7,5,5,4,False
Ford,Expedition EL SUV 4WD,2022,4.7,5,5,4,False
Ford,F-150 Regular Cab PU/RC 4WD,2022,4.7,5,5,4,False
Ford,F-150 Super Cab PU/EC 4WD,2022,4.7,5,5,4,False
Ford,F-150 Super Crew PU/CC 4WD,2022,4.7,5,5,4,False
Ford,F-150 Super Crew HEV PU/CC 4WD,2022,4.7,5,5,4,False
Ford,Bronco Sport SUV 4WD,2023,4.7,5,5,4,False
Ford,Edge SUV FWD,2023,4.7,5,5,4,False
Ford,Edge SUV AWD,2023,4.7,5,5,4,False
Ford,Escape Gas SUV FWD,2023,4.7,5,5,4,False
Ford,Escape Gas SUV AWD,2023,4.7,5,5,4,False
Ford,Escape HEV SUV FWD,2023,4.7,5,5,4,False
Ford,Escape HEV SUV AWD,2023,4.7,5,5,4,False
Ford,Escape PHEV SUV FWD,2023,4.3,4,5,4,False
Ford,Expedition SUV RWD,2023,4.3,5,5,3,False
Ford,Expedition SUV 4WD,2023,4.7,5,5,4,False
Ford,Expedition EL SUV RWD,2023,4.3,5,5,3,False
Ford,Expedition EL SUV 4WD,2023,4.7,5,5,4,False
Ford,Explorer Gas SUV RWD,2023,4.7,5,5,4,False
Ford,Explorer Gas SUV 4WD,2023,4.7,5,5,4,False
Ford,Explorer HEV SUV RWD,2023,4.7,5,5,4,False
Ford,Explorer HEV SUV 4WD,2023,4.7,5,5,4,False
Ford,F-150 (Regular Cab) Gas PU/RC RWD,2023,4.7,5,5,4,False
Ford,F-150 (Regular Cab) Gas PU/RC 4WD,2023,4.7,5,5,4,False
Ford,F-150 (Super Cab) Gas PU/EC RWD,2023,4.7,5,5,4,False
Ford,F-150 (Super Cab) Gas PU/EC 4WD,2023,4.7,5,5,4,False
Ford,F-150 (Super Crew) Gas PU/CC RWD,2023,4.7,5,5,4,False
Ford,F-150 (Super Crew) Gas PU/CC 4WD,2023,4.7,5,5,4,False
Ford,F-150 (Super Crew) HEV PU/CC RWD,2023,4.7,5,5,4,False
Ford,F-150 (Super Crew) HEV PU/CC 4WD,2023,4.7,5,5,4,False
Ford,F-150 (Super Crew) Lightning BEV PU/CC 4WD,2023,4.3,4,5,4,False
Ford,Mustang Coupe 2 DR RWD,2023,5.0,5,5,5,False
Ford,Mustang GT 500 2 DR RWD,2023,5.0,5,5,5,False
Ford,Explorer HEV SUV 4WD,2021,4.7,5,5,4,False
Ford,Explorer HEV SUV RWD,2021,4.7,5,5,4,False
Ford,F-150 (Super Crew) Lightning BEV 4WD,2022,4.3,4,5,4,False
Ford,Bronco Sport SUV 4WD,2024,4.7,5,5,4,False
Ford,Edge SUV FWD,2024,4.7,5,5,4,False
Ford,Edge SUV AWD,2024,4.7,5,5,4,False
Ford,Escape Gas SUV AWD,2024,4.7,5,5,4,False
Ford,Escape HEV SUV FWD,2024,4.7,5,5,4,False
Ford,Escape HEV SUV AWD,2024,4.7,5,5,4,False
Ford,Escape PHEV SUV FWD,2024,4.3,4,5,4,False
Ford,Expedition SUV RWD,2024,4.3,5,5,3,False
Ford,Expedition SUV 4WD,2024,4.7,5,5,4,False
Ford,Expedition EL SUV RWD,2024,4.3,5,5,3,False
Ford,Expedition EL SUV 4WD,2024,4.7,5,5,4,False
Ford,Explorer Gas SUV RWD,2024,4.7,5,5,4,False
Ford,Explorer Gas SUV 4WD,2024,4.7,5,5,4,False
Ford,F-150 (Regular Cab) Gas PU/RC RWD,2024,4.7,5,5,4,False
Ford,F-150 (Regular Cab) Gas PU/RC 4WD,2024,4.7,5,5,4,False
Ford,F-150 (Super Cab) Gas PU/EC RWD,2024,4.7,5,5,4,False
Ford,F-150 (Super Cab) Gas PU/EC 4WD,2024,4.7,5,5,4,False
Ford,F-150 (Super Crew) Gas PU/CC RWD,2024,4.7,5,5,4,False
Ford,F-150 (Super Crew) Gas PU/CC 4WD,2024,4.7,5,5,4,False
Ford,F-150 (Super Crew) Lightning BEV PU/CC 4WD,2024,4.3,4,5,4,False
Ford,Escape Gas SUV FWD,2024,4.7,5,5,4,False
Ford,Explorer HEV SUV RWD,2024,4.7,5,5,4,False
Ford,Explorer HEV SUV 4WD,2024,4.7,5,5,4,False
Ford,F-150 (Super Crew) HEV PU/CC RWD,2024,4.7,5,5,4,False
Ford,F-150 (Super Crew) HEV PU/CC 4WD,2024,4.7,5,5,4,False
Ford,F-150 Regular Cab PU/RC 4x2,2011,4.0,3,5,4,False
Ford,F-150 Supercab PU/EC 4x2,2011,4.0,3,5,4,False
Ford,F-150 Super Crew PU/CC 4x2,2011,4.0,3,5,4,False
Ford,Edge SUV FWD,2011,4.0,3,5,4,False
Ford,Fiesta 4 DR FWD,2011,4.3,4,4,5,True
Ford,Fiesta 5 HB FWD,2011,4.3,4,4,5,True
Ford,Fusion 4 DR FWD,2011,3.7,3,4,4,False
Ford,Fusion Hybrid 4 DR FWD,2011,3.7,3,4,4,False
Ford,Taurus 4 DR FWD,2011,4.3,4,5,4,False
Ford,Fusion 4 DR AWD,2011,4.0,3,4,5,False
Ford,Taurus 4 DR AWD,2011,4.3,4,5,4,False
Ford,Edge SUV AWD,2011,4.0,3,5,4,False
Ford,F-150 Regular Cab PU/RC 4x4,2011,3.7,3,5,3,False
Ford,F-150 Supercab PU/EC 4x4,2011,3.7,3,5,3,False
Ford,F-150 Super Crew PU/CC 4x4,2011,3.7,3,5,3,False
Ford,Expedition EXTENDED SUV 4x2,2012,4.0,4,5,3,False
Ford,Expedition EXTENDED SUV 4x4,2012,4.3,4,5,4,False
Ford,F-250 Super Crew PU/CC 4x4,2012,4.0,4,5,3,False
Ford,Fusion 4 DR AWD,2012,4.0,3,4,5,False
Ford,Edge SUV FWD,2012,4.0,3,5,4,False
Ford,Expedition SUV 4x2,2012,4.0,4,5,3,False
Ford,Explorer 4 DR SUV FWD,2012,4.3,4,5,4,False
Ford,F-150 Regular Cab PU/RC 4x2,2012,4.3,4,5,4,False
Ford,F-150 Supercab PU/EC 4x2,2012,4.3,4,5,4,False
Ford,F-150 Super Crew PU/CC 4x2,2012,4.0,3,5,4,False
Ford,Taurus 4 DR AWD,2012,4.3,4,5,4,False
Ford,F-250 Super Crew PU/CC 4x2,2012,4.3,4,5,4,False
Ford,Fiesta 4 DR FWD,2012,4.3,4,4,5,True
Ford,Fiesta 5 HB FWD,2012,4.3,4,4,5,True
Ford,Focus 4 DR FWD,2012,4.3,4,5,4,False
Ford,Focus 5 DR FWD,2012,4.3,4,5,4,False
Ford,Fusion 4 DR FWD,2012,3.7,3,4,4,False
Ford,Fusion Hybrid 4 DR FWD,2012,3.7,3,4,4,False
Ford,Mustang 2 DR RWD,2012,4.3,4,4,5,False
Ford,Taurus 4 DR FWD,2012,4.3,4,5,4,False
Ford,Edge SUV AWD,2012,4.0,3,5,4,False
Ford,Expedition SUV 4x4,2012,4.3,4,5,4,False
Ford,Explorer 4 DR SUV AWD,2012,4.3,4,5,4,False
Ford,F-150 Regular Cab PU/RC 4x4,2012,4.0,4,5,3,False
Ford,F-150 Supercab PU/EC 4x4,2012,4.0,4,5,3,False
Ford,F-150 Super Crew PU/CC 4x4,2012,3.7,3,5,3,False
Ford,Edge SUV AWD,2013,4.0,3,5,4,False
Ford,Edge SUV FWD,2013,4.0,3,5,4,False
Ford,Mustang 2 DR RWD,2013,4.3,4,4,5,False
Ford,F-150 Regular Cab PU/RC 4x2,2013,4.3,4,5,4,False
Ford,F-150 Regular Cab PU/RC 4x4,2013,4.0,4,5,3,False
Ford,F-150 Super Crew PU/CC 4x4,2013,3.7,3,5,3,False
Ford,F-150 Super Crew PU/CC 4x2,2013,4.0,3,5,4,False
Ford,F-150 Supercab PU/EC 4x2,2013,4.3,4,5,4,False
Ford,F-150 Supercab PU/EC 4x4,2013,4.0,4,5,3,False
Ford,Fiesta 4 DR FWD,2013,4.3,4,4,5,True
Ford,Fiesta 5 HB FWD,2013,4.3,4,4,5,True
Ford,Escape SUV AWD,2015,4.3,4,5,4,False
Ford,Escape SUV FWD,2015,4.3,4,5,4,False
Ford,F-250 Super Crew PU/CC 4x2,2015,4.3,4,5,4,False
Ford,F-250 Super Crew PU/CC 4x4,2015,4.0,4,5,3,False
Ford,Expedition SUV 4x2,2013,4.0,4,5,3,False
Ford,CMAX Energi 5 HB FWD,2014,4.3,4,5,4,False
Ford,CMAX Hybrid 5 HB FWD,2014,4.3,4,5,4,False
Ford,Edge SUV AWD,2014,4.0,3,5,4,False
Ford,Edge SUV FWD,2014,4.0,3,5,4,False
Ford,Escape SUV 4x4,2014,4.3,4,5,4,False
Ford,Escape SUV 4x2,2014,4.3,4,5,4,False
Ford,Expedition SUV 4x4,2014,4.3,4,5,4,False
Ford,Expedition SUV 4x2,2014,4.0,4,5,3,False
Ford,Expedition EXTENDED SUV 4x2,2014,4.0,4,5,3,False
Ford,Expedition EXTENDED SUV 4x4,2014,4.3,4,5,4,False
Ford,F-150 Regular Cab PU/RC 4x2,2014,4.3,4,5,4,False
Ford,F-150 Regular Cab PU/RC 4x4,2014,4.0,4,5,3,False
Ford,F-150 Super Crew PU/CC 4x4,2014,3.7,3,5,3,False
Ford,F-150 Super Crew PU/CC 4x2,2014,4.0,3,5,4,False
Ford,F-150 Supercab PU/EC 4x2,2014,4.3,4,5,4,False
Ford,F-150 Supercab PU/EC 4x4,2014,4.0,4,5,3,False
Ford,F-250 Super Crew PU/CC 4x2,2014,4.3,4,5,4,False
Ford,F-250 Super Crew PU/CC 4x4,2014,4.0,4,5,3,False
Ford,F-250 Super Crew PU/CC 4x2,2013,4.3,4,5,4,False
Ford,F-250 Super Crew PU/CC 4x4,2013,4.0,4,5,3,False
Ford,Expedition SUV 4x4,2013,4.3,4,5,4,False
Ford,Expedition EXTENDED SUV 4x2,2013,4.0,4,5,3,False
Ford,Expedition EXTENDED SUV 4x4,2013,4.3,4,5,4,False
Ford,Fiesta 4 DR FWD,2015,3.3,4,4,2,True
Ford,Fiesta 5 HB FWD,2015,3.3,4,4,2,True
Ford,CMAX Energi 5 HB FWD,2015,4.3,4,5,4,False
Ford,CMAX Hybrid 5 HB FWD,2015,4.3,4,5,4,False
Ford,Fiesta 4 DR FWD,2016,4.3,4,4,5,True
Ford,Fiesta 5 HB FWD,2016,4.3,4,4,5,True
Ford,CMAX Energi 5 HB FWD,2016,4.3,4,5,4,False
Ford,CMAX Hybrid 5 HB FWD,2016,4.3,4,5,4,False
Ford,Escape SUV FWD,2016,4.3,4,5,4,False
Ford,Escape SUV AWD,2016,4.3,4,5,4,False
Ford,F-250 Regular Cab PU/RC 4x4,2016,3.7,3,5,3,False
Ford,F-250 Regular Cab PU/RC 4x2,2016,4.0,3,5,4,False
Ford,F-250 Supercab PU/EC 4x4,2016,3.7,3,5,3,False
Ford,F-250 Supercab PU/EC 4x2,2016,4.0,3,5,4,False
Ford,Escape SUV 4x2,2013,4.3,4,5,4,False
Ford,Escape SUV 4x4,2013,4.3,4,5,4,False
Ford,CMAX Energi 5 HB FWD,2013,4.3,4,5,4,False
Ford,CMAX Hybrid 5 HB FWD,2013,4.3,4,5,4,False
Ford,"Transit Low Roof(8,10,12) Pass WAGON RWD",2015,4.0,4,5,3,False
Ford,Mustang 2 DR RWD,2014,4.3,4,4,5,False
Ford,Fiesta 4 DR FWD,2014,3.3,4,4,2,True
Ford,Fiesta 5 HB FWD,2014,3.3,4,4,2,True
Ford,"Transit Low Roof(8,10,12) Pass WAGON RWD",2016,4.0,4,5,3,False
Ford,CMAX Energi 5 HB FWD,2017,4.3,4,5,4,False
Ford,CMAX Hybrid 5 HB FWD,2017,4.3,4,5,4,False
Ford,"Transit Low Roof(8,10,12) Pass WAGON RWD",2017,4.0,4,5,3,False
Ford,F-250 Super Crew PU/CC 4x4,2016,4.0,4,5,3,False
Ford,F-250 Super Crew PU/CC 4x2,2016,4.3,4,5,4,False
Ford,F-250 Regular Cab PU/RC 4x4,2017,4.0,4,5,3,False
Ford,F-250 Regular Cab PU/RC 4x2,2017,4.3,4,5,4,False
Ford,F-250 Crew Cab PU/CC 4x4,2017,4.3,5,5,3,False
Ford,F-250 Supercab PU/EC 4x4,2017,4.0,4,5,3,False
Ford,Fiesta 4 DR FWD,2017,4.3,4,4,5,True
Ford,Fiesta 5 HB FWD,2017,4.3,4,4,5,True
Ford,EcoSport 4 DR FWD,2018,4.0,4,5,3,False
Ford,EcoSport 4 DR AWD,2018,4.3,4,5,4,False
Ford,F-150 Supercab PU/EC 4x2,2018,4.3,4,5,4,False
Ford,F-150 Supercab PU/EC 4x4,2018,4.3,4,5,4,False
Ford,Fiesta 4 DR FWD,2019,4.0,4,4,4,True
Ford,Fiesta 5 HB FWD,2019,4.0,4,4,4,True
Ford,Fiesta 4 DR FWD,2018,4.0,4,4,4,True
Ford,Fiesta 5 HB FWD,2018,4.0,4,4,4,True
Ford,CMAX Hybrid 5 HB FWD,2018,4.3,4,5,4,False
Ford,"Transit Low Roof(8,10,12) Pass WAGON RWD",2018,4.0,4,5,3,False
Ford,F-150 Regular Cab PU/RC 4x2,2018,4.3,4,5,4,False
Ford,F-150 Regular Cab PU/RC 4x4,2018,4.3,4,5,4,False
Ford,Ranger Super Crew PU/CC 4WD,2020,4.0,4,5,3,False
Ford,F-150 Regular Cab PU/RC 4WD,2020,4.3,4,5,4,False
Ford,F-150 Supercab PU/EC 4WD,2020,4.3,4,5,4,False
Ford,F-250 Regular Cab PU/RC 2WD,2020,4.3,4,5,4,False
Ford,F-250 Regular Cab PU/RC 4WD,2020,4.0,4,5,3,False
Ford,EcoSport SUV FWD,2020,4.0,4,5,3,False
Ford,"Transit Low Roof (8,10,12) Pass WAGON RWD",2020,3.7,3,5,3,False
Ford,Ranger Super Crew PU/CC 2WD,2020,4.0,4,5,3,False
Ford,F-150 Regular Cab PU/RC 2WD,2020,4.3,4,5,4,False
Ford,F-150 Supercab PU/EC 2WD,2020,4.3,4,5,4,False
Ford,EcoSport SUV AWD,2020,4.3,4,5,4,False
Ford,Ranger Super Crew PU/CC 4WD,2019,4.0,4,5,3,False
Ford,Ranger Super Crew PU/CC 2WD,2019,4.0,4,5,3,False
Ford,EcoSport 4 DR FWD,2019,4.0,4,5,3,False
Ford,EcoSport 4 DR AWD,2019,4.3,4,5,4,False
Ford,F-150 Regular Cab PU/RC 4x2,2019,4.3,4,5,4,False
Ford,F-150 Regular Cab PU/RC 4x4,2019,4.3,4,5,4,False
Ford,F-150 Supercab PU/EC 4x4,2019,4.3,4,5,4,False
Ford,F-150 Supercab PU/EC 4x2,2019,4.3,4,5,4,False
Ford,F-250 Regular Cab PU/RC 4x2,2019,4.3,4,5,4,False
Ford,F-250 Regular Cab PU/RC 4x4,2019,4.0,4,5,3,False
Ford,F-250 Supercab PU/EC 4x4,2019,4.0,4,5,3,False
Ford,F-250 Crew Cab PU/CC 4x4,2019,4.3,5,5,3,False
Ford,"Transit Low Roof (8,10,12) Pass WAGON RWD",2022,3.7,3,5,3,False
Ford,Ranger Super Crew PU/CC 4WD,2021,4.0,4,5,3,False
Ford,EcoSport SUV FWD,2021,4.0,4,5,3,False
Ford,F-250 Regular Cab PU/RC 2WD,2021,4.3,4,5,4,False
Ford,F-250 Tremor Crew Cab PU/CC 4WD,2021,4.0,5,5,2,False
Ford,"Transit Low Roof (8,10,12) Pass WAGON RWD",2021,3.7,3,5,3,False
Ford,Transit Connect WAGON FWD,2021,4.3,4,5,4,False
Ford,Ranger Super Crew PU/CC 2WD,2021,4.0,4,5,3,False
Ford,EcoSport SUV AWD,2021,4.3,4,5,4,False
Ford,F-250 Regular Cab PU/RC 4WD,2021,4.0,4,5,3,False
Ford,F-250 Crew Cab PU/CC 4WD,2021,4.3,5,5,3,False
Ford,EcoSport SUV FWD,2022,4.0,4,5,3,False
Ford,F-250 Regular Cab PU/RC 2WD,2022,4.3,4,5,4,False
Ford,F-250 Tremor Crew Cab PU/CC 4WD,2022,4.0,5,5,2,False
Ford,Maverick PU/CC FWD,2022,4.7,5,5,4,False
Ford,Maverick HEV PU/CC FWD,2022,4.7,5,5,4,False
Ford,Ranger Super Cab PU/EC 2WD,2022,4.0,4,5,3,False
Ford,Ranger Super Crew PU/CC 2WD,2022,4.0,4,5,3,False
Ford,Transit Connect Wagon Wagon FWD,2022,4.3,4,5,4,False
Ford,EcoSport SUV AWD,2022,4.3,4,5,4,False
Ford,F-250 Regular Cab PU/RC 4WD,2022,4.0,4,5,3,False
Ford,F-250 Super Cab PU/EC 4WD,2022,4.0,4,5,3,False
Ford,F-250 Crew Cab PU/CC 4WD,2022,4.3,5,5,3,False
Ford,Maverick PU/CC 4WD,2022,4.7,5,5,4,False
Ford,Ranger Super Cab PU/EC 4WD,2022,4.0,4,5,3,False
Ford,Ranger Super Crew PU/CC 4WD,2022,4.0,4,5,3,False
Ford,Maverick PU/CC FWD,2023,4.7,5,5,4,False
Ford,Maverick PU/CC 4WD,2023,4.7,5,5,4,False
Ford,Maverick HEV PU/CC FWD,2023,4.7,5,5,4,False
Ford,Ranger (Super Cab) PU/EC RWD,2023,4.0,4,5,3,False
Ford,Ranger (Super Cab) PU/EC 4WD,2023,4.0,4,5,3,False
Ford,Ranger (Super Crew) PU/CC RWD,2023,4.0,4,5,3,False
Ford,Ranger (Super Crew) PU/CC 4WD,2023,4.0,4,5,3,False
Ford,"Transit Low Roof (8,10,12) Pass PV RWD",2023,3.7,3,5,3,False
Ford,Maverick PU/CC FWD,2024,4.7,5,5,4,False
Ford,Maverick PU/CC 4WD,2024,4.7,5,5,4,False
Ford,Maverick HEV PU/CC FWD,2024,4.7,5,5,4,False
Ford,"TRANSIT LOW ROOF (8,10,12) PASS PV RWD",2024,3.7,3,5,3,False
Ford,Transit Connect Wagon PV FWD,2023,4.3,4,5,4,False
Ford,Escape SUV 4x2,2011,3.0,3,3,3,False
Ford,Escape Hev SUV 4x2,2011,3.0,3,3,3,False
Ford,Escape SUV 4x4,2011,3.0,3,3,3,False
Ford,Escape Hev SUV 4x4,2011,3.0,3,3,3,False
Ford,Escape SUV 4x2,2012,3.0,3,3,3,False
Ford,Escape Hev SUV 4x2,2012,3.0,3,3,3,False
Ford,Escape SUV 4x4,2012,3.0,3,3,3,False
Ford,Escape Hev SUV 4x4,2012,3.0,3,3,3,False
Ford,Transit Medium Roof 15 Pass WAGON RWD,2015,3.7,4,5,2,False
Ford,Transit Medium Roof 15 Pass WAGON RWD,2016,3.7,4,5,2,False
Ford,Transit Medium Roof 15 Pass WAGON RWD,2017,3.7,4,5,2,False
Ford,Transit Low Roof 15 Pass WAGON RWD,2018,3.7,4,5,2,False
